Date,Category,Value1,Value2,Value3,Port,Traffic
2023-04-20,CategoryD,98.55,152.38,21.85,22,6739.81
2023-04-20,CategoryD,64.43,165.12,42.07,3306,33957.1
2023-04-20,CategoryD,72.64,192.58,40.47,21,34423.81
2023-04-21,CategoryA,25.93,119.73,21.11,80,34568.77
2023-04-21,CategoryA,42.74,55.89,29.36,443,12131.29
2023-04-21,CategoryA,66.77,90.78,18.73,8080,22894.51
2023-04-21,CategoryA,37.27,98.74,41.14,22,24163.18
2023-04-21,CategoryA,70.8,195.87,24.57,3306,24872.14
2023-04-21,CategoryA,70.71,103.4,42.01,21,11919.85
2023-04-21,CategoryB,78.02,53.99,10.56,80,33859.19
2023-04-21,CategoryB,85.8,183.1,44.99,443,48546.97
2023-04-21,CategoryB,97.47,95.48,29.46,8080,7136.94
2023-04-21,CategoryB,40.54,49.81,10.58,22,6705.54
2023-04-21,CategoryB,61.83,119.76,19.35,3306,11899.77
2023-04-21,CategoryB,84.96,154.45,44.79,21,41081.65
2023-04-21,CategoryC,76.05,37.4,10.75,80,38344.54
2023-04-21,CategoryC,75.03,108.68,37.49,443,17099.36
2023-04-21,CategoryC,13.08,138.17,5.6,8080,12869.1
2023-04-21,CategoryC,83.35,184.81,16.53,22,44042.01
2023-04-21,CategoryC,11.98,29.37,33.44,3306,5047.69
2023-04-21,CategoryC,99.5,70.71,48.94,21,29049.89
2023-04-21,CategoryD,53.85,25.58,10.09,80,7174.38
2023-04-21,CategoryD,65.5,113.72,33.95,443,2484.58
2023-04-21,CategoryD,33.5,48.98,15.47,8080,2462.17
2023-04-21,CategoryD,67.83,112.72,41.55,22,9910.82
2023-04-21,CategoryD,36.59,79.86,20.05,3306,47412.02
2023-04-21,CategoryD,18.07,38.94,48.65,21,21040.99
2023-04-22,CategoryA,18.35,196.39,12.85,80,49411.98
2023-04-22,CategoryA,51.56,38.92,33.81,443,45551.24
2023-04-22,CategoryA,47.84,32.57,38.53,8080,49725.34
2023-04-22,CategoryA,25.08,38.91,44.45,22,25395.61
2023-04-22,CategoryA,75.65,123.8,17.61,3306,7531.13
2023-04-22,CategoryA,35.07,149.03,25.25,21,48517.06
2023-04-22,CategoryB,50.46,180.09,39.11,80,7021.49
2023-04-22,CategoryB,10.1,50.43,40.91,443,47514.76
2023-04-22,CategoryB,67.04,85.06,18.52,8080,37765.3
2023-04-22,CategoryB,30.02,118.28,18.64,22,33707.93
2023-04-22,CategoryB,80.93,168.05,40.83,3306,46488.15
2023-04-22,CategoryB,27.19,86.86,43.72,21,31732.68
2023-04-22,CategoryC,64.57,32.79,17.04,80,32862.31
2023-04-22,CategoryC,33.12,62.19,19.64,443,35504.32
2023-04-22,CategoryC,19.51,195.87,36.13,8080,30987.71
2023-04-22,CategoryC,67.46,141.06,27.18,22,21135.82
2023-04-22,CategoryC,46.87,164.8,41.0,3306,9393.68
2023-04-22,CategoryC,96.31,174.77,40.53,21,38411.22
2023-04-22,CategoryD,10.56,155.97,39.73,80,40395.57
2023-04-22,CategoryD,31.64,99.5,17.91,443,34085.27
2023-04-22,CategoryD,91.15,191.53,16.17,8080,28036.06
2023-04-22,CategoryD,55.44,108.64,30.54,22,32178.43
2023-04-22,CategoryD,91.27,94.47,17.67,3306,17653.25
2023-04-22,CategoryD,85.21,57.49,28.02,21,45366.06
2023-04-23,CategoryA,67.92,35.94,35.27,80,9313.36
2023-04-23,CategoryA,69.77,21.86,31.15,443,5010.71
2023-04-23,CategoryA,63.27,144.06,32.8,8080,24824.36
2023-04-23,CategoryA,39.55,58.54,44.56,22,12997.29
2023-04-23,CategoryA,24.06,137.83,26.77,3306,10902.19
2023-04-23,CategoryA,97.14,34.88,35.77,21,25880.14
2023-04-23,CategoryB,10.95,100.19,30.86,80,36286.54
2023-04-23,CategoryB,39.99,46.28,49.46,443,15296.08
2023-04-23,CategoryB,20.9,133.28,29.92,8080,3156.77
2023-04-23,CategoryB,77.89,112.91,30.29,22,37860.51
2023-04-23,CategoryB,58.92,51.86,5.04,3306,14440.56
2023-04-23,CategoryB,11.28,174.92,34.83,21,32657.36
2023-04-23,CategoryC,74.93,103.63,29.59,80,39432.57
2023-04-23,CategoryC,20.86,44.96,10.38,443,46024.27
2023-04-23,CategoryC,32.74,166.95,48.96,8080,28608.71
2023-04-23,CategoryC,67.99,102.43,38.25,22,44988.08
2023-04-23,CategoryC,81.52,156.58,13.69,3306,30432.45
2023-04-23,CategoryC,29.74,143.0,15.72,21,41524.56
2023-04-23,CategoryD,79.06,165.52,9.28,80,9967.09
2023-04-23,CategoryD,59.46,22.9,10.58,443,31259.25
2023-04-23,CategoryD,17.71,87.66,33.24,8080,14259.32
2023-04-23,CategoryD,65.36,192.07,39.27,22,45717.09
2023-04-23,CategoryD,50.75,77.87,12.77,3306,10254.91
2023-04-23,CategoryD,66.3,37.2,34.52,21,32690.43
2023-04-24,CategoryA,74.41,125.63,16.84,80,6739.91
2023-04-24,CategoryA,79.51,149.37,24.44,443,22534.46
2023-04-24,CategoryA,28.23,195.83,27.86,8080,28778.53
2023-04-24,CategoryA,18.83,60.55,44.6,22,33395.02
2023-04-24,CategoryA,33.83,108.25,28.43,3306,44729.72
2023-04-24,CategoryA,84.67,113.16,31.28,21,30415.19
2023-04-24,CategoryB,45.41,140.95,10.06,80,39626.66
2023-04-24,CategoryB,87.75,33.25,34.98,443,40480.58
2023-04-24,CategoryB,59.61,181.53,30.59,8080,7931.13
2023-04-24,CategoryB,36.91,82.83,36.79,22,3070.09
2023-04-24,CategoryB,92.7,174.73,11.97,3306,11478.83
2023-04-24,CategoryB,46.99,101.71,42.23,21,43052.18
2023-04-24,CategoryC,19.38,118.01,19.25,80,49305.36
2023-04-24,CategoryC,51.22,106.5,5.81,443,9512.27
2023-04-24,CategoryC,77.3,196.83,38.31,8080,34654.28
2023-04-24,CategoryC,59.9,118.69,45.79,22,35905.71
2023-04-24,CategoryC,51.26,125.84,6.09,3306,43299.52
2023-04-24,CategoryC,18.81,181.13,24.48,21,36890.37
2023-04-24,CategoryD,63.37,155.47,16.51,80,32514.96
2023-04-24,CategoryD,48.12,98.83,25.75,443,23431.42
2023-04-24,CategoryD,63.04,169.47,27.82,8080,46318.73
2023-04-24,CategoryD,62.19,75.96,11.82,22,43589.39
2023-04-24,CategoryD,77.25,24.09,17.4,3306,31980.87
2023-04-24,CategoryD,79.91,132.47,41.45,21,30138.78
2023-04-25,CategoryA,60.68,119.31,24.75,80,47307.72
2023-04-25,CategoryA,70.78,102.78,26.56,443,42078.96
2023-04-25,CategoryA,63.02,20.07,7.14,8080,1280.47
2023-04-25,CategoryA,35.7,74.15,47.58,22,37839.18
2023-04-25,CategoryA,96.39,69.31,18.8,3306,41656.79
2023-04-25,CategoryA,72.74,61.4,21.81,21,43865.24
2023-04-25,CategoryB,38.06,158.61,48.44,80,41444.18
2023-04-25,CategoryB,85.6,24.0,48.13,443,44425.68
2023-04-25,CategoryB,72.92,48.14,23.2,8080,21222.18
2023-04-25,CategoryB,29.09,190.87,16.62,22,18912.41
2023-04-25,CategoryB,10.16,23.98,32.87,3306,5236.6
2023-04-25,CategoryB,76.86,181.91,33.62,21,27904.37
2023-04-25,CategoryC,79.31,124.81,14.44,80,10292.12
2023-04-25,CategoryC,49.11,156.78,35.69,443,35617.9
2023-04-25,CategoryC,41.53,189.71,30.82,8080,39407.88
2023-04-25,CategoryC,67.06,136.27,9.85,22,41747.5
2023-04-25,CategoryC,21.36,159.79,33.59,3306,23323.75
2023-04-25,CategoryC,42.87,116.39,9.03,21,28491.99
2023-04-25,CategoryD,42.12,197.82,13.52,80,5282.88
2023-04-25,CategoryD,73.64,125.35,21.76,443,34216.76
2023-04-25,CategoryD,19.66,159.15,19.55,8080,22359.33
2023-04-25,CategoryD,92.33,56.92,37.16,22,44985.45
2023-04-25,CategoryD,76.41,26.21,11.46,3306,39860.09
2023-04-25,CategoryD,87.33,120.17,42.22,21,20447.75
2023-04-26,CategoryA,17.24,40.04,24.18,80,3498.07
2023-04-26,CategoryA,65.67,163.33,38.53,443,3744.89
2023-04-26,CategoryA,21.75,22.79,20.74,8080,27713.55
2023-04-26,CategoryA,10.13,128.78,18.76,22,49544.21
2023-04-26,CategoryA,40.18,146.23,10.33,3306,37404.66
2023-04-26,CategoryA,68.03,188.46,45.57,21,38629.32
2023-04-26,CategoryB,13.46,178.29,43.46,80,27321.33
2023-04-26,CategoryB,22.78,56.06,5.12,443,35312.08
2023-04-26,CategoryB,13.36,73.81,8.83,8080,37880.11
2023-04-26,CategoryB,58.07,152.36,48.28,22,20927.54
2023-04-26,CategoryB,83.34,189.13,8.38,3306,30356.42
2023-04-26,CategoryB,97.88,73.47,32.66,21,27032.46
2023-04-26,CategoryC,81.56,75.45,17.24,80,15230.93
2023-04-26,CategoryC,18.15,155.67,28.81,443,42541.53
2023-04-26,CategoryC,75.5,84.69,49.34,8080,26787.81
2023-04-26,CategoryC,33.01,132.99,33.58,22,40711.44
2023-04-26,CategoryC,70.89,198.6,30.11,3306,10234.16
2023-04-26,CategoryC,39.51,167.54,43.16,21,42682.84
2023-04-26,CategoryD,59.82,38.94,38.63,80,18741.06
2023-04-26,CategoryD,57.06,56.76,11.65,443,32184.05
2023-04-26,CategoryD,19.59,100.49,5.1,8080,25563.04
2023-04-26,CategoryD,75.59,127.72,46.72,22,28157.08
2023-04-26,CategoryD,56.7,102.0,7.2,3306,15680.56
2023-04-26,CategoryD,95.98,106.77,39.37,21,37017.29
2023-04-27,CategoryA,74.15,53.39,29.68,80,1007.82
2023-04-27,CategoryA,17.57,55.76,18.24,443,35547.26
2023-04-27,CategoryA,74.05,139.17,26.31,8080,35477.27
2023-04-27,CategoryA,71.58,176.34,8.19,22,40158.04
2023-04-27,CategoryA,35.21,68.4,35.85,3306,36599.64
2023-04-27,CategoryA,52.0,48.27,33.73,21,5837.35
2023-04-27,CategoryB,70.78,123.06,9.74,80,16383.76
2023-04-27,CategoryB,81.69,23.09,25.75,443,31000.96
2023-04-27,CategoryB,99.62,116.02,6.79,8080,48219.04
2023-04-27,CategoryB,73.31,163.57,41.9,22,8437.54
2023-04-27,CategoryB,61.79,71.16,18.03,3306,36868.48
2023-04-27,CategoryB,91.49,92.87,27.28,21,6002.89
2023-04-27,CategoryC,54.52,52.91,47.18,80,6532.46
2023-04-27,CategoryC,18.04,59.18,47.25,443,42252.8
2023-04-27,CategoryC,64.35,198.83,40.19,8080,44398.17
2023-04-27,CategoryC,17.68,110.06,24.36,22,6943.53
2023-04-27,CategoryC,75.5,54.99,45.9,3306,39610.79
2023-04-27,CategoryC,13.2,185.4,28.45,21,31356.45
2023-04-27,CategoryD,25.35,80.7,46.55,80,26476.9
2023-04-27,CategoryD,48.81,196.07,36.68,443,41951.49
2023-04-27,CategoryD,79.25,74.81,36.06,8080,30951.88
2023-04-27,CategoryD,20.81,189.43,18.05,22,23179.41
2023-04-27,CategoryD,79.19,48.2,32.88,3306,8195.7
2023-04-27,CategoryD,25.36,190.32,46.16,21,19687.21
2023-04-28,CategoryA,28.39,135.21,17.51,80,4438.79
2023-04-28,CategoryA,97.67,114.74,19.37,443,35912.8
2023-04-28,CategoryA,71.01,98.06,10.27,8080,13058.29
2023-04-28,CategoryA,71.2,71.06,46.07,22,1297.32
2023-04-28,CategoryA,40.72,111.9,6.59,3306,1042.72
2023-04-28,CategoryA,82.11,96.5,8.46,21,43440.04
2023-04-28,CategoryB,85.51,111.54,32.89,80,34549.74
2023-04-28,CategoryB,54.95,21.86,28.73,443,7000.82
2023-04-28,CategoryB,26.37,28.2,7.9,8080,3388.05
2023-04-28,CategoryB,86.85,93.37,16.83,22,2975.73
2023-04-28,CategoryB,10.05,26.63,12.63,3306,24555.14
2023-04-28,CategoryB,13.84,99.44,31.47,21,46891.39
2023-04-28,CategoryC,84.12,174.34,27.96,80,31797.68
2023-04-28,CategoryC,45.69,195.36,11.96,443,21134.23
2023-04-28,CategoryC,75.17,30.64,27.9,8080,6361.98
2023-04-28,CategoryC,63.69,82.83,7.12,22,15708.79
2023-04-28,CategoryC,69.57,140.18,27.36,3306,40665.14
2023-04-28,CategoryC,75.68,69.54,32.14,21,36994.84
2023-04-28,CategoryD,25.3,38.75,39.52,80,31927.94
2023-04-28,CategoryD,31.81,88.79,40.97,443,6845.25
2023-04-28,CategoryD,80.72,194.58,7.05,8080,45951.1
2023-04-28,CategoryD,37.77,31.78,7.29,22,16609.08
2023-04-28,CategoryD,68.17,80.82,43.18,3306,31006.35
2023-04-28,CategoryD,78.55,189.95,44.24,21,44519.94
2023-04-29,CategoryA,62.95,197.05,9.75,80,41555.56
2023-04-29,CategoryA,93.79,164.02,30.64,443,6831.73
2023-04-29,CategoryA,43.64,100.06,19.19,8080,26621.9
2023-04-29,CategoryA,27.04,146.23,5.14,22,47137.79
2023-04-29,CategoryA,67.61,81.49,47.34,3306,36052.24
2023-04-29,CategoryA,51.07,82.48,33.45,21,41659.69
2023-04-29,CategoryB,47.64,170.94,9.22,80,5637.29
2023-04-29,CategoryB,50.33,60.7,31.85,443,40948.74
2023-04-29,CategoryB,66.82,87.43,16.04,8080,36209.66
2023-04-29,CategoryB,70.12,120.41,18.26,22,3472.82
2023-04-29,CategoryB,94.47,162.82,40.18,3306,8894.65
2023-04-29,CategoryB,61.62,116.59,34.11,21,6454.31
2023-04-29,CategoryC,45.51,63.24,46.31,80,10290.88
2023-04-29,CategoryC,41.22,35.82,16.26,443,9959.79
2023-04-29,CategoryC,66.99,133.82,29.45,8080,33382.23
2023-04-29,CategoryC,51.41,65.61,8.39,22,15712.25
2023-04-29,CategoryC,90.81,181.61,46.69,3306,25524.12
2023-04-29,CategoryC,83.82,25.1,31.64,21,9143.68
2023-04-29,CategoryD,22.62,141.09,48.29,80,43135.6
2023-04-29,CategoryD,30.39,177.28,46.99,443,17256.12
2023-04-29,CategoryD,73.22,67.66,35.68,8080,12854.57
2023-04-29,CategoryD,39.86,34.16,42.85,22,6312.44
2023-04-29,CategoryD,37.73,187.0,26.51,3306,49612.6
2023-04-29,CategoryD,10.66,40.8,36.27,21,49424.23
2023-04-30,CategoryA,47.17,194.73,40.25,80,42176.49
2023-04-30,CategoryA,22.86,141.3,38.52,443,17752.17
2023-04-30,CategoryA,14.04,53.83,35.45,8080,22534.48
2023-04-30,CategoryA,76.44,22.4,27.43,22,8578.58
2023-04-30,CategoryA,64.62,85.79,8.09,3306,3840.03
2023-04-30,CategoryA,49.0,163.53,16.45,21,38063.58
2023-04-30,CategoryB,30.9,70.69,8.62,80,27428.61
2023-04-30,CategoryB,24.62,52.3,16.55,443,20576.94
2023-04-30,CategoryB,18.52,87.95,16.03,8080,42335.62
2023-04-30,CategoryB,45.99,189.58,9.61,22,4243.17
2023-04-30,CategoryB,33.99,137.42,5.28,3306,24609.83
2023-04-30,CategoryB,76.54,84.9,21.57,21,2678.06
2023-04-30,CategoryC,68.66,119.69,30.45,80,8572.78
2023-04-30,CategoryC,44.2,140.14,30.87,443,31011.23
2023-04-30,CategoryC,11.2,109.03,16.74,8080,2664.04
2023-04-30,CategoryC,66.4,103.17,5.78,22,35072.62
2023-04-30,CategoryC,28.06,91.54,18.08,3306,16034.14
2023-04-30,CategoryC,87.1,101.52,43.29,21,37180.19
2023-04-30,CategoryD,82.57,110.12,12.58,80,12194.48
2023-04-30,CategoryD,48.37,100.45,39.99,443,12830.37
2023-04-30,CategoryD,66.19,143.32,24.0,8080,38700.19
2023-04-30,CategoryD,84.24,90.61,21.93,22,49363.52
2023-04-30,CategoryD,14.01,40.37,22.95,3306,19705.12
2023-04-30,CategoryD,14.33,65.91,39.49,21,3504.27
2023-05-01,CategoryA,89.46,92.54,41.04,80,36300.73
2023-05-01,CategoryA,10.36,100.76,40.25,443,21157.41
2023-05-01,CategoryA,85.07,114.52,29.34,8080,25093.85
2023-05-01,CategoryA,40.14,102.17,45.35,22,12692.05
2023-05-01,CategoryA,44.19,159.38,6.24,3306,45914.62
2023-05-01,CategoryA,99.08,49.61,21.24,21,30203.42
2023-05-01,CategoryB,35.21,88.09,14.55,80,30108.17
2023-05-01,CategoryB,41.54,137.56,7.78,443,37373.01
2023-05-01,CategoryB,63.12,66.58,14.65,8080,37201.19
2023-05-01,CategoryB,69.51,184.87,39.0,22,47007.08
2023-05-01,CategoryB,40.02,185.3,31.86,3306,30111.9
2023-05-01,CategoryB,60.25,199.13,40.94,21,2635.78
2023-05-01,CategoryC,37.42,70.57,48.06,80,18324.53
2023-05-01,CategoryC,75.03,82.2,28.47,443,9668.58
2023-05-01,CategoryC,82.54,29.06,27.32,8080,11955.3
2023-05-01,CategoryC,83.84,28.93,24.78,22,31993.37
2023-05-01,CategoryC,94.13,190.4,39.07,3306,16955.33
2023-05-01,CategoryC,82.58,134.92,12.79,21,27633.98
2023-05-01,CategoryD,37.97,150.68,35.61,80,30253.17
2023-05-01,CategoryD,41.45,51.02,19.69,443,24028.9
2023-05-01,CategoryD,30.54,41.77,22.64,8080,7975.68
2023-05-01,CategoryD,16.73,64.87,16.58,22,41115.49
2023-05-01,CategoryD,22.55,136.12,7.07,3306,38713.16
2023-05-01,CategoryD,98.14,171.5,39.89,21,21972.01
2023-05-02,CategoryA,98.08,59.82,23.93,80,7253.01
2023-05-02,CategoryA,45.5,135.32,28.09,443,14435.7
2023-05-02,CategoryA,10.48,119.24,29.15,8080,35997.72
2023-05-02,CategoryA,30.35,138.81,28.72,22,33760.78
2023-05-02,CategoryA,72.86,33.56,47.44,3306,1758.04
2023-05-02,CategoryA,73.78,159.53,30.83,21,13788.92
2023-05-02,CategoryB,40.04,61.56,13.87,80,28871.71
2023-05-02,CategoryB,83.33,27.38,10.65,443,32563.22
2023-05-02,CategoryB,11.55,45.94,30.06,8080,29964.86
2023-05-02,CategoryB,75.15,100.34,43.61,22,38499.07
2023-05-02,CategoryB,68.39,142.58,16.52,3306,35525.09
2023-05-02,CategoryB,75.84,161.46,47.93,21,17296.51
2023-05-02,CategoryC,20.37,198.96,45.62,80,45252.64
2023-05-02,CategoryC,77.49,128.25,32.42,443,37286.07
2023-05-02,CategoryC,82.87,60.96,27.84,8080,39060.02
2023-05-02,CategoryC,65.05,59.11,14.75,22,11828.55
2023-05-02,CategoryC,84.17,92.85,17.75,3306,43944.36
2023-05-02,CategoryC,39.79,58.05,40.82,21,17983.66
2023-05-02,CategoryD,55.43,147.73,14.31,80,41395.27
2023-05-02,CategoryD,83.39,133.09,38.4,443,12974.35
2023-05-02,CategoryD,79.99,194.36,8.45,8080,42905.22
2023-05-02,CategoryD,17.04,183.14,23.11,22,44310.88
2023-05-02,CategoryD,44.66,177.28,20.2,3306,44012.12
2023-05-02,CategoryD,52.92,27.0,30.64,21,31144.23
2023-05-03,CategoryA,22.76,168.91,48.38,80,15212.17
2023-05-03,CategoryA,86.39,158.32,12.52,443,31360.7
2023-05-03,CategoryA,29.97,91.18,39.98,8080,41686.49
2023-05-03,CategoryA,52.95,20.07,25.9,22,15471.56
2023-05-03,CategoryA,37.26,162.36,28.52,3306,34225.18
2023-05-03,CategoryA,72.66,46.11,49.26,21,42013.85
2023-05-03,CategoryB,15.63,141.84,23.75,80,19048.09
2023-05-03,CategoryB,16.32,198.67,26.75,443,19903.04
2023-05-03,CategoryB,35.04,195.55,6.62,8080,42338.71
2023-05-03,CategoryB,34.08,91.21,34.96,22,44863.0
2023-05-03,CategoryB,16.66,152.57,25.28,3306,21296.35
2023-05-03,CategoryB,86.75,118.42,10.02,21,22758.93
2023-05-03,CategoryC,95.22,166.89,32.29,80,24738.38
2023-05-03,CategoryC,79.49,62.64,24.2,443,17453.55
2023-05-03,CategoryC,53.91,181.41,43.65,8080,4306.14
2023-05-03,CategoryC,13.47,189.77,5.54,22,21182.54
2023-05-03,CategoryC,67.04,114.53,22.63,3306,21660.57
2023-05-03,CategoryC,62.45,199.3,19.05,21,16560.48
2023-05-03,CategoryD,60.35,73.49,33.47,80,30254.79
2023-05-03,CategoryD,30.03,128.94,45.63,443,16917.85
2023-05-03,CategoryD,15.88,102.95,34.5,8080,42752.35
2023-05-03,CategoryD,94.4,126.4,7.64,22,11052.14
2023-05-03,CategoryD,26.51,157.84,36.31,3306,20369.38
2023-05-03,CategoryD,98.46,188.33,24.02,21,39931.56
2023-05-04,CategoryA,80.0,32.91,37.09,80,22394.01
2023-05-04,CategoryA,64.21,147.09,31.96,443,30854.73
2023-05-04,CategoryA,67.81,163.02,44.43,8080,45179.93
2023-05-04,CategoryA,13.15,146.85,18.79,22,48612.91
2023-05-04,CategoryA,15.06,148.87,30.18,3306,9616.3
2023-05-04,CategoryA,17.69,154.75,6.14,21,8905.5
2023-05-04,CategoryB,99.47,21.92,11.31,80,38277.32
2023-05-04,CategoryB,41.31,68.45,32.79,443,45335.43
2023-05-04,CategoryB,64.33,108.76,17.02,8080,12701.32
2023-05-04,CategoryB,50.26,122.3,11.19,22,30416.09
2023-05-04,CategoryB,12.68,74.87,14.03,3306,24183.37
2023-05-04,CategoryB,69.31,110.92,12.29,21,42248.87
2023-05-04,CategoryC,13.83,191.11,32.18,80,1296.28
2023-05-04,CategoryC,96.81,23.84,23.85,443,29654.44
2023-05-04,CategoryC,26.94,61.23,44.29,8080,28364.57
2023-05-04,CategoryC,39.15,99.92,22.02,22,13813.72
2023-05-04,CategoryC,40.61,142.63,22.65,3306,27815.18
2023-05-04,CategoryC,45.19,160.25,28.0,21,22169.39
2023-05-04,CategoryD,83.17,101.63,30.88,80,12695.55
2023-05-04,CategoryD,72.86,95.58,30.56,443,43899.74
2023-05-04,CategoryD,49.15,157.08,13.19,8080,23238.63
2023-05-04,CategoryD,76.52,100.05,22.35,22,28388.28
2023-05-04,CategoryD,32.01,149.27,15.44,3306,34003.37
2023-05-04,CategoryD,45.05,41.84,29.71,21,20722.18
2023-05-05,CategoryA,88.87,83.76,42.17,80,46065.41
2023-05-05,CategoryA,46.36,122.31,25.03,443,35008.92
2023-05-05,CategoryA,65.15,74.27,7.67,8080,5699.19
2023-05-05,CategoryA,85.86,100.74,32.06,22,21680.51
2023-05-05,CategoryA,50.17,27.45,42.28,3306,22043.25
2023-05-05,CategoryA,42.96,193.31,42.82,21,16805.43
2023-05-05,CategoryB,25.56,169.89,7.23,80,28550.54
2023-05-05,CategoryB,67.42,35.82,45.85,443,26436.17
2023-05-05,CategoryB,13.93,89.63,26.61,8080,20844.68
2023-05-05,CategoryB,25.46,148.61,28.22,22,22119.76
2023-05-05,CategoryB,83.16,190.39,37.26,3306,42395.23
2023-05-05,CategoryB,40.82,31.95,34.41,21,35859.02
2023-05-05,CategoryC,55.59,78.82,19.77,80,28804.68
2023-05-05,CategoryC,54.63,196.63,30.14,443,28188.16
2023-05-05,CategoryC,70.51,106.15,32.42,8080,32984.64
2023-05-05,CategoryC,28.2,157.25,48.97,22,48490.71
2023-05-05,CategoryC,76.57,78.71,30.46,3306,9013.7
2023-05-05,CategoryC,63.94,90.8,5.61,21,3139.42
2023-05-05,CategoryD,22.58,184.88,19.4,80,8382.9
2023-05-05,CategoryD,35.75,181.42,48.35,443,4981.36
2023-05-05,CategoryD,49.61,100.14,46.87,8080,35278.95
2023-05-05,CategoryD,89.12,142.3,9.57,22,26301.58
2023-05-05,CategoryD,71.49,58.95,24.93,3306,4803.3
2023-05-05,CategoryD,54.86,128.1,30.63,21,49850.38
2023-05-06,CategoryA,98.27,187.03,46.73,80,47166.98
2023-05-06,CategoryA,59.5,145.71,40.62,443,44146.54
2023-05-06,CategoryA,69.26,84.61,49.63,8080,21389.08
2023-05-06,CategoryA,34.76,118.37,6.28,22,37085.35
2023-05-06,CategoryA,88.33,66.57,34.25,3306,48923.74
2023-05-06,CategoryA,62.77,180.62,23.11,21,44448.68
2023-05-06,CategoryB,10.14,112.97,38.78,80,36658.26
2023-05-06,CategoryB,34.54,194.4,23.55,443,34871.9
2023-05-06,CategoryB,49.03,41.63,16.56,8080,29487.01
2023-05-06,CategoryB,76.38,65.38,8.86,22,47329.77
2023-05-06,CategoryB,29.29,78.12,22.95,3306,40861.46
2023-05-06,CategoryB,47.14,194.38,20.91,21,32480.18
2023-05-06,CategoryC,95.99,106.97,28.39,80,28464.99
2023-05-06,CategoryC,64.28,32.29,29.79,443,41910.31
2023-05-06,CategoryC,26.26,64.7,37.69,8080,26413.78
2023-05-06,CategoryC,39.97,186.86,40.15,22,7360.48
2023-05-06,CategoryC,89.38,26.41,48.03,3306,15424.36
2023-05-06,CategoryC,54.46,185.13,12.23,21,28373.38
2023-05-06,CategoryD,48.9,25.34,16.95,80,22496.69
2023-05-06,CategoryD,49.65,108.91,38.96,443,23921.83
2023-05-06,CategoryD,70.61,24.74,23.78,8080,13190.54
2023-05-06,CategoryD,43.39,83.93,16.24,22,28267.55
2023-05-06,CategoryD,18.7,149.6,15.04,3306,21102.48
2023-05-06,CategoryD,22.68,188.63,39.26,21,2527.18
2023-05-07,CategoryA,76.39,100.57,34.97,80,29753.65
2023-05-07,CategoryA,18.36,152.96,28.74,443,41522.19
2023-05-07,CategoryA,41.41,107.73,19.49,8080,43186.9
2023-05-07,CategoryA,29.72,86.03,28.42,22,49668.54
2023-05-07,CategoryA,84.04,66.71,6.78,3306,31303.59
2023-05-07,CategoryA,75.24,119.3,49.0,21,24028.57
2023-05-07,CategoryB,44.43,184.18,14.66,80,24524.4
2023-05-07,CategoryB,80.53,103.82,14.08,443,43499.73
2023-05-07,CategoryB,52.28,189.41,11.6,8080,34724.82
2023-05-07,CategoryB,54.11,54.37,28.59,22,7564.11
2023-05-07,CategoryB,44.25,199.6,27.46,3306,37734.66
2023-05-07,CategoryB,99.31,177.59,22.31,21,19533.43
2023-05-07,CategoryC,12.64,117.98,22.63,80,34788.23
2023-05-07,CategoryC,80.07,119.16,18.12,443,11373.91
2023-05-07,CategoryC,82.79,135.87,36.76,8080,48641.26
2023-05-07,CategoryC,57.66,80.48,12.56,22,18200.98
2023-05-07,CategoryC,21.98,22.07,5.13,3306,20357.22
2023-05-07,CategoryC,13.93,145.74,17.27,21,29961.27
2023-05-07,CategoryD,18.38,74.39,46.81,80,31372.76
2023-05-07,CategoryD,57.47,188.64,43.56,443,46162.65
2023-05-07,CategoryD,98.56,67.9,24.16,8080,1252.07
2023-05-07,CategoryD,90.01,143.31,9.88,22,47111.14
2023-05-07,CategoryD,10.64,150.85,27.4,3306,1596.07
2023-05-07,CategoryD,18.77,111.52,34.04,21,15205.84
2023-05-08,CategoryA,98.86,179.94,22.01,80,34402.55
2023-05-08,CategoryA,71.13,39.02,17.19,443,24168.77
2023-05-08,CategoryA,42.45,183.21,34.68,8080,6498.89
2023-05-08,CategoryA,22.26,124.29,43.3,22,22808.4
2023-05-08,CategoryA,36.67,141.33,42.36,3306,36428.26
2023-05-08,CategoryA,32.26,123.38,34.93,21,33417.98
2023-05-08,CategoryB,57.22,137.78,11.11,80,28093.44
2023-05-08,CategoryB,39.92,196.53,49.23,443,17849.11
2023-05-08,CategoryB,62.14,35.19,45.55,8080,12147.8
2023-05-08,CategoryB,67.44,102.07,41.2,22,32965.7
2023-05-08,CategoryB,66.29,142.38,47.39,3306,31127.78
2023-05-08,CategoryB,89.36,78.7,23.49,21,37840.88
2023-05-08,CategoryC,63.65,132.27,20.3,80,39243.95
2023-05-08,CategoryC,68.54,36.79,44.98,443,26569.33
2023-05-08,CategoryC,32.73,105.05,41.27,8080,39332.46
2023-05-08,CategoryC,10.5,114.95,23.64,22,44351.98
2023-05-08,CategoryC,71.41,139.5,29.26,3306,48723.91
2023-05-08,CategoryC,67.46,185.93,45.46,21,24165.61
2023-05-08,CategoryD,74.68,69.33,6.69,80,8512.48
2023-05-08,CategoryD,35.75,121.81,49.06,443,31856.23
2023-05-08,CategoryD,51.15,107.16,45.23,8080,5579.93
